held_out_study,n_local_participants,n_local_selections,n_evaluation_participants,draw,method,identified,mean_absolute_error,transported_mean_absolute_error
StudyR,8,576,12,188,intercept_only,True,0.04306417026295572,0.057758654269043676
StudyR,8,576,12,188,intercept_and_slope,True,0.045558777925602735,0.057758654269043676
StudyR,8,576,12,189,intercept_only,True,0.040454050216359484,0.05634150657171746
StudyR,8,576,12,189,intercept_and_slope,True,0.04145688169708053,0.05634150657171746
StudyR,8,576,12,190,intercept_only,True,0.04615907687654533,0.06142203610621455
StudyR,8,576,12,190,intercept_and_slope,True,0.04542607629623401,0.06142203610621455
StudyR,8,576,12,191,intercept_only,True,0.03941611445663149,0.05191921354017217
StudyR,8,576,12,191,intercept_and_slope,True,0.041802803330570286,0.05191921354017217
StudyR,8,576,12,192,intercept_only,True,0.046434731499919814,0.06372297773894674
StudyR,8,576,12,192,intercept_and_slope,True,0.0446700198639599,0.06372297773894674
StudyR,8,576,12,193,intercept_only,True,0.04636831358112037,0.06535114904619542
StudyR,8,576,12,193,intercept_and_slope,True,0.046551553198421525,0.06535114904619542
StudyR,8,576,12,194,intercept_only,True,0.04069223027378662,0.0558556707903338
StudyR,8,576,12,194,intercept_and_slope,True,0.04672883298692702,0.0558556707903338
StudyR,8,576,12,195,intercept_only,True,0.043007953983290964,0.060650194755007936
StudyR,8,576,12,195,intercept_and_slope,True,0.04581831462686222,0.060650194755007936
StudyR,8,576,12,196,intercept_only,True,0.04375553541089144,0.054742495643447076
StudyR,8,576,12,196,intercept_and_slope,True,0.044127991785259134,0.054742495643447076
StudyR,8,576,12,197,intercept_only,True,0.040886029000835857,0.05983554776001005
StudyR,8,576,12,197,intercept_and_slope,True,0.04125656629134455,0.05983554776001005
StudyR,8,576,12,198,intercept_only,True,0.04394085080813706,0.058032389842669785
StudyR,8,576,12,198,intercept_and_slope,True,0.04541014812086134,0.058032389842669785
StudyR,8,576,12,199,intercept_only,True,0.04582032151336816,0.06291906043359038
StudyR,8,576,12,199,intercept_and_slope,True,0.046826512987076276,0.06291906043359038
StudyR,12,864,8,0,intercept_only,True,0.03386977689745368,0.048450381192799784
StudyR,12,864,8,0,intercept_and_slope,True,0.03702397017899694,0.048450381192799784
StudyR,12,864,8,1,intercept_only,True,0.04865696798730974,0.06712766176155799
StudyR,12,864,8,1,intercept_and_slope,True,0.04898091141324534,0.06712766176155799
StudyR,12,864,8,2,intercept_only,True,0.03780242522513891,0.051601085717284556
StudyR,12,864,8,2,intercept_and_slope,True,0.03944029513222204,0.051601085717284556
StudyR,12,864,8,3,intercept_only,True,0.0412496830954109,0.05761169379397932
StudyR,12,864,8,3,intercept_and_slope,True,0.044668300725525426,0.05761169379397932
StudyR,12,864,8,4,intercept_only,True,0.04477616136826676,0.05715720456697157
StudyR,12,864,8,4,intercept_and_slope,True,0.045534863439585266,0.05715720456697157
StudyR,12,864,8,5,intercept_only,True,0.04427100828569057,0.061393862833723806
StudyR,12,864,8,5,intercept_and_slope,True,0.04586027288454579,0.061393862833723806
StudyR,12,864,8,6,intercept_only,True,0.04351570431462854,0.06262292169393532
StudyR,12,864,8,6,intercept_and_slope,True,0.041738835623704694,0.06262292169393532
StudyR,12,864,8,7,intercept_only,True,0.052731390004688385,0.06851877157981216
StudyR,12,864,8,7,intercept_and_slope,True,0.05427779796595143,0.06851877157981216
StudyR,12,864,8,8,intercept_only,True,0.050414709409641364,0.06318126765683058
StudyR,12,864,8,8,intercept_and_slope,True,0.05060890229557224,0.06318126765683058
StudyR,12,864,8,9,intercept_only,True,0.04434950768904006,0.06092444163423033
StudyR,12,864,8,9,intercept_and_slope,True,0.04208614163859921,0.06092444163423033
StudyR,12,864,8,10,intercept_only,True,0.048306251805405785,0.06590517216371164
StudyR,12,864,8,10,intercept_and_slope,True,0.04721737540916209,0.06590517216371164
StudyR,12,864,8,11,intercept_only,True,0.03420672600693776,0.05013696286840233
StudyR,12,864,8,11,intercept_and_slope,True,0.03732089525091084,0.05013696286840233
StudyR,12,864,8,12,intercept_only,True,0.05053229916937824,0.06371153850012742
StudyR,12,864,8,12,intercept_and_slope,True,0.05067141942690648,0.06371153850012742
StudyR,12,864,8,13,intercept_only,True,0.041951154228653066,0.047681963983779066
StudyR,12,864,8,13,intercept_and_slope,True,0.04273388024173374,0.047681963983779066
StudyR,12,864,8,14,intercept_only,True,0.04394931888272113,0.06392971235576893
StudyR,12,864,8,14,intercept_and_slope,True,0.046155239410683085,0.06392971235576893
StudyR,12,864,8,15,intercept_only,True,0.04267097397417921,0.06074938520223159
StudyR,12,864,8,15,intercept_and_slope,True,0.04277128996031426,0.06074938520223159
StudyR,12,864,8,16,intercept_only,True,0.05130660286685636,0.07032044895285243
StudyR,12,864,8,16,intercept_and_slope,True,0.06667100575625713,0.07032044895285243
StudyR,12,864,8,17,intercept_only,True,0.0489285029856224,0.06915868226099309
StudyR,12,864,8,17,intercept_and_slope,True,0.048014256161635446,0.06915868226099309
StudyR,12,864,8,18,intercept_only,True,0.04179626718747001,0.05716577116950259
StudyR,12,864,8,18,intercept_and_slope,True,0.04270701428165226,0.05716577116950259
StudyR,12,864,8,19,intercept_only,True,0.044881177158329545,0.06456594543457554
StudyR,12,864,8,19,intercept_and_slope,True,0.04517912264614374,0.06456594543457554
StudyR,12,864,8,20,intercept_only,True,0.046260458734796464,0.05635751771585297
StudyR,12,864,8,20,intercept_and_slope,True,0.04621786993735828,0.05635751771585297
StudyR,12,864,8,21,intercept_only,True,0.03451185902343569,0.05042341678105412
StudyR,12,864,8,21,intercept_and_slope,True,0.04233656908220111,0.05042341678105412
StudyR,12,864,8,22,intercept_only,True,0.043045437249413614,0.05308139044802191
StudyR,12,864,8,22,intercept_and_slope,True,0.044289205659555395,0.05308139044802191
StudyR,12,864,8,23,intercept_only,True,0.03893231539249268,0.051732510234582585
StudyR,12,864,8,23,intercept_and_slope,True,0.04291640785765184,0.051732510234582585
StudyR,12,864,8,24,intercept_only,True,0.038565346761829974,0.05263790061351585
StudyR,12,864,8,24,intercept_and_slope,True,0.04108966630746129,0.05263790061351585
StudyR,12,864,8,25,intercept_only,True,0.04615462871731875,0.06798738161646906
StudyR,12,864,8,25,intercept_and_slope,True,0.045495866674095345,0.06798738161646906
StudyR,12,864,8,26,intercept_only,True,0.04454565193148588,0.05918685777525807
StudyR,12,864,8,26,intercept_and_slope,True,0.04529001097208098,0.05918685777525807
StudyR,12,864,8,27,intercept_only,True,0.04096940896294331,0.05802160266109564
StudyR,12,864,8,27,intercept_and_slope,True,0.04154648552082933,0.05802160266109564
StudyR,12,864,8,28,intercept_only,True,0.04710547141470637,0.06614749357969357
StudyR,12,864,8,28,intercept_and_slope,True,0.05344615492417791,0.06614749357969357
StudyR,12,864,8,29,intercept_only,True,0.04644486751983091,0.06603212682282153
StudyR,12,864,8,29,intercept_and_slope,True,0.04614997705047241,0.06603212682282153
StudyR,12,864,8,30,intercept_only,True,0.038982680077231706,0.048558603232554474
StudyR,12,864,8,30,intercept_and_slope,True,0.0392882807999812,0.048558603232554474
StudyR,12,864,8,31,intercept_only,True,0.040120075132042715,0.05344956771977426
StudyR,12,864,8,31,intercept_and_slope,True,0.043715150259651,0.05344956771977426
StudyR,12,864,8,32,intercept_only,True,0.04090002985783013,0.05866033750673959
StudyR,12,864,8,32,intercept_and_slope,True,0.039970455872803096,0.05866033750673959
StudyR,12,864,8,33,intercept_only,True,0.049098424291783224,0.06989551003554359
StudyR,12,864,8,33,intercept_and_slope,True,0.04835400572952338,0.06989551003554359
StudyR,12,864,8,34,intercept_only,True,0.04748919573998779,0.06729188649200475
StudyR,12,864,8,34,intercept_and_slope,True,0.060269974325075734,0.06729188649200475
StudyR,12,864,8,35,intercept_only,True,0.037726591443924457,0.05625208515542776
StudyR,12,864,8,35,intercept_and_slope,True,0.04015382882521809,0.05625208515542776
StudyR,12,864,8,36,intercept_only,True,0.047020299535892505,0.06106222036888034
StudyR,12,864,8,36,intercept_and_slope,True,0.04719923289774386,0.06106222036888034
StudyR,12,864,8,37,intercept_only,True,0.04488096318270917,0.06157911598346406
StudyR,12,864,8,37,intercept_and_slope,True,0.04442712532277933,0.06157911598346406
StudyR,12,864,8,38,intercept_only,True,0.04514149248513634,0.056698668523376114
StudyR,12,864,8,38,intercept_and_slope,True,0.046088431210006095,0.056698668523376114
StudyR,12,864,8,39,intercept_only,True,0.048049115688710974,0.06730388459054033
StudyR,12,864,8,39,intercept_and_slope,True,0.04831350758544249,0.06730388459054033
StudyR,12,864,8,40,intercept_only,True,0.05433450821692819,0.07232454462224969
StudyR,12,864,8,40,intercept_and_slope,True,0.10998627459708979,0.07232454462224969
StudyR,12,864,8,41,intercept_only,True,0.04495478905819591,0.06308358420027972
StudyR,12,864,8,41,intercept_and_slope,True,0.0467840915295528,0.06308358420027972
StudyR,12,864,8,42,intercept_only,True,0.036331576211764194,0.049409906581728336
StudyR,12,864,8,42,intercept_and_slope,True,0.03971579980550639,0.049409906581728336
StudyR,12,864,8,43,intercept_only,True,0.039914843077235015,0.049737475865010344
StudyR,12,864,8,43,intercept_and_slope,True,0.043540725828191046,0.049737475865010344
StudyR,12,864,8,44,intercept_only,True,0.04298884706179693,0.05377401517325529
StudyR,12,864,8,44,intercept_and_slope,True,0.04297933908447856,0.05377401517325529
StudyR,12,864,8,45,intercept_only,True,0.04140267594608769,0.054722245210382735
StudyR,12,864,8,45,intercept_and_slope,True,0.04256497673547049,0.054722245210382735
StudyR,12,864,8,46,intercept_only,True,0.03915061724222928,0.051248251782458815
StudyR,12,864,8,46,intercept_and_slope,True,0.03982214280921359,0.051248251782458815
StudyR,12,864,8,47,intercept_only,True,0.03915345169959475,0.05066829228580559
StudyR,12,864,8,47,intercept_and_slope,True,0.039678997150964346,0.05066829228580559
StudyR,12,864,8,48,intercept_only,True,0.05141592470009373,0.07220736181445547
StudyR,12,864,8,48,intercept_and_slope,True,0.0546336154321197,0.07220736181445547
StudyR,12,864,8,49,intercept_only,True,0.03617342231831507,0.052470868802272294
StudyR,12,864,8,49,intercept_and_slope,True,0.039777975976584404,0.052470868802272294
StudyR,12,864,8,50,intercept_only,True,0.04762812487795702,0.05758107330343157
StudyR,12,864,8,50,intercept_and_slope,True,0.049179333145710366,0.05758107330343157
StudyR,12,864,8,51,intercept_only,True,0.04786757047258437,0.0694951663754533
StudyR,12,864,8,51,intercept_and_slope,True,0.04750266016476608,0.0694951663754533
StudyR,12,864,8,52,intercept_only,True,0.037287489655519944,0.05063941122381902
StudyR,12,864,8,52,intercept_and_slope,True,0.03914450004189946,0.05063941122381902
StudyR,12,864,8,53,intercept_only,True,0.038303009345416535,0.05371694083558169
StudyR,12,864,8,53,intercept_and_slope,True,0.038699518509216484,0.05371694083558169
StudyR,12,864,8,54,intercept_only,True,0.04673859750679184,0.06527791484391243
StudyR,12,864,8,54,intercept_and_slope,True,0.04694749204934469,0.06527791484391243
StudyR,12,864,8,55,intercept_only,True,0.04625463277172567,0.06464790200470097
StudyR,12,864,8,55,intercept_and_slope,True,0.049197004527309865,0.06464790200470097
StudyR,12,864,8,56,intercept_only,True,0.05058108528866734,0.05856523701713473
StudyR,12,864,8,56,intercept_and_slope,True,0.05047891957915246,0.05856523701713473
StudyR,12,864,8,57,intercept_only,True,0.05098995619574048,0.07235256570993023
StudyR,12,864,8,57,intercept_and_slope,True,0.05065728929523341,0.07235256570993023
StudyR,12,864,8,58,intercept_only,True,0.046124415051804715,0.05862823542503861
StudyR,12,864,8,58,intercept_and_slope,True,0.04608815575592331,0.05862823542503861
StudyR,12,864,8,59,intercept_only,True,0.034322877622606274,0.04264590266965021
StudyR,12,864,8,59,intercept_and_slope,True,0.03862551149107141,0.04264590266965021
StudyR,12,864,8,60,intercept_only,True,0.045993092354650295,0.06375706409592558
StudyR,12,864,8,60,intercept_and_slope,True,0.046989411635479233,0.06375706409592558
StudyR,12,864,8,61,intercept_only,True,0.052087793559590874,0.062214799370059255
StudyR,12,864,8,61,intercept_and_slope,True,0.05204338997222501,0.062214799370059255
StudyR,12,864,8,62,intercept_only,True,0.04714404422911976,0.05513035211815834
StudyR,12,864,8,62,intercept_and_slope,True,0.04844651145046304,0.05513035211815834
StudyR,12,864,8,63,intercept_only,True,0.03651466723268335,0.04675108928529031
StudyR,12,864,8,63,intercept_and_slope,True,0.03918103753363622,0.04675108928529031
StudyR,12,864,8,64,intercept_only,True,0.03828979365397407,0.05633908990258946
StudyR,12,864,8,64,intercept_and_slope,True,0.0382049646512885,0.05633908990258946
StudyR,12,864,8,65,intercept_only,True,0.04026626037028293,0.05433060835773641
StudyR,12,864,8,65,intercept_and_slope,True,0.0409439411370268,0.05433060835773641
StudyR,12,864,8,66,intercept_only,True,0.045005217578107666,0.04764679647811648
StudyR,12,864,8,66,intercept_and_slope,True,0.045006969470970035,0.04764679647811648
StudyR,12,864,8,67,intercept_only,True,0.046887511488634084,0.06821406512542927
StudyR,12,864,8,67,intercept_and_slope,True,0.047097023702615204,0.06821406512542927
StudyR,12,864,8,68,intercept_only,True,0.036385058754124025,0.04728691375252727
StudyR,12,864,8,68,intercept_and_slope,True,0.04108813654328773,0.04728691375252727
StudyR,12,864,8,69,intercept_only,True,0.04927261246419949,0.07308293604421033
StudyR,12,864,8,69,intercept_and_slope,True,0.04587599601636906,0.07308293604421033
StudyR,12,864,8,70,intercept_only,True,0.03725688830979755,0.05430747154141349
StudyR,12,864,8,70,intercept_and_slope,True,0.039420239948239386,0.05430747154141349
StudyR,12,864,8,71,intercept_only,True,0.04166164004384161,0.05525510011376708
StudyR,12,864,8,71,intercept_and_slope,True,0.041506121455837486,0.05525510011376708
StudyR,12,864,8,72,intercept_only,True,0.03797264577259915,0.054745281931135786
StudyR,12,864,8,72,intercept_and_slope,True,0.04076360483594056,0.054745281931135786
StudyR,12,864,8,73,intercept_only,True,0.040434976072202936,0.05321847545272995
StudyR,12,864,8,73,intercept_and_slope,True,0.04267818494388588,0.05321847545272995
StudyR,12,864,8,74,intercept_only,True,0.049231489061095354,0.07015879476777007
StudyR,12,864,8,74,intercept_and_slope,True,0.04898390148606559,0.07015879476777007
StudyR,12,864,8,75,intercept_only,True,0.04993977338047631,0.0687058697005906
StudyR,12,864,8,75,intercept_and_slope,True,0.056045299563589855,0.0687058697005906
StudyR,12,864,8,76,intercept_only,True,0.04397642834581704,0.06616480459542813
StudyR,12,864,8,76,intercept_and_slope,True,0.04281569112265073,0.06616480459542813
StudyR,12,864,8,77,intercept_only,True,0.05010372481463568,0.06621030795567329
StudyR,12,864,8,77,intercept_and_slope,True,0.050533102767456706,0.06621030795567329
StudyR,12,864,8,78,intercept_only,True,0.04462554780040329,0.05642359624679652
StudyR,12,864,8,78,intercept_and_slope,True,0.04500466465427201,0.05642359624679652
StudyR,12,864,8,79,intercept_only,True,0.04627588311138367,0.06413976939238095
StudyR,12,864,8,79,intercept_and_slope,True,0.04318383436176253,0.06413976939238095
StudyR,12,864,8,80,intercept_only,True,0.046387924632092584,0.06427615241965706
StudyR,12,864,8,80,intercept_and_slope,True,0.0465682877530576,0.06427615241965706
StudyR,12,864,8,81,intercept_only,True,0.050236058175611595,0.07174586350208735
StudyR,12,864,8,81,intercept_and_slope,True,0.04783771398748675,0.07174586350208735
StudyR,12,864,8,82,intercept_only,True,0.03724570138749123,0.05182034580658422
StudyR,12,864,8,82,intercept_and_slope,True,0.03968810352427776,0.05182034580658422
StudyR,12,864,8,83,intercept_only,True,0.05145861919926285,0.07105211309870868
StudyR,12,864,8,83,intercept_and_slope,True,0.052652906953299355,0.07105211309870868
StudyR,12,864,8,84,intercept_only,True,0.04688642547984071,0.06759106624680089
StudyR,12,864,8,84,intercept_and_slope,True,0.04646937509843627,0.06759106624680089
StudyR,12,864,8,85,intercept_only,True,0.04261197300562147,0.05903551514292224
StudyR,12,864,8,85,intercept_and_slope,True,0.04156941596148157,0.05903551514292224
StudyR,12,864,8,86,intercept_only,True,0.044810520633292605,0.06266760464905805
StudyR,12,864,8,86,intercept_and_slope,True,0.04341948003907006,0.06266760464905805
StudyR,12,864,8,87,intercept_only,True,0.0444894312905067,0.06092651123714041
StudyR,12,864,8,87,intercept_and_slope,True,0.04504555244829306,0.06092651123714041
StudyR,12,864,8,88,intercept_only,True,0.0397729336008298,0.05815492639613863
StudyR,12,864,8,88,intercept_and_slope,True,0.03863927938980083,0.05815492639613863
StudyR,12,864,8,89,intercept_only,True,0.04627733718728658,0.05978111557406515
StudyR,12,864,8,89,intercept_and_slope,True,0.04899627087769948,0.05978111557406515
StudyR,12,864,8,90,intercept_only,True,0.04595807429990893,0.06772912239984938
StudyR,12,864,8,90,intercept_and_slope,True,0.04533962963846992,0.06772912239984938
StudyR,12,864,8,91,intercept_only,True,0.03808633393864362,0.05657037611964186
StudyR,12,864,8,91,intercept_and_slope,True,0.04065266013682457,0.05657037611964186
StudyR,12,864,8,92,intercept_only,True,0.04876477007504105,0.06906320194018487
StudyR,12,864,8,92,intercept_and_slope,True,0.04861764426324672,0.06906320194018487
StudyR,12,864,8,93,intercept_only,True,0.045134996760917256,0.06362657163193428
StudyR,12,864,8,93,intercept_and_slope,True,0.044390820006979144,0.06362657163193428
StudyR,12,864,8,94,intercept_only,True,0.03547457015825255,0.04457793255408983
StudyR,12,864,8,94,intercept_and_slope,True,0.03908023933650051,0.04457793255408983
StudyR,12,864,8,95,intercept_only,True,0.0358089429955438,0.05400184841296609
StudyR,12,864,8,95,intercept_and_slope,True,0.03836784246348149,0.05400184841296609
StudyR,12,864,8,96,intercept_only,True,0.047601987352985806,0.058811180975982875
StudyR,12,864,8,96,intercept_and_slope,True,0.04871584579935346,0.058811180975982875
StudyR,12,864,8,97,intercept_only,True,0.04540536789516296,0.05331844515137915
StudyR,12,864,8,97,intercept_and_slope,True,0.046199239849964685,0.05331844515137915
StudyR,12,864,8,98,intercept_only,True,0.045586698606795886,0.06495424138067561
StudyR,12,864,8,98,intercept_and_slope,True,0.04593895612735742,0.06495424138067561
StudyR,12,864,8,99,intercept_only,True,0.04442200666731636,0.06592862968984181
StudyR,12,864,8,99,intercept_and_slope,True,0.045229490534143296,0.06592862968984181
StudyR,12,864,8,100,intercept_only,True,0.03502178360265738,0.049478313799077515
StudyR,12,864,8,100,intercept_and_slope,True,0.038666744970093335,0.049478313799077515
StudyR,12,864,8,101,intercept_only,True,0.05081248614254867,0.06478598291115302
StudyR,12,864,8,101,intercept_and_slope,True,0.05080980912210589,0.06478598291115302
StudyR,12,864,8,102,intercept_only,True,0.047876900944680535,0.0693894857240309
StudyR,12,864,8,102,intercept_and_slope,True,0.04835965964981826,0.0693894857240309
StudyR,12,864,8,103,intercept_only,True,0.03970457331737782,0.05334566185862831
StudyR,12,864,8,103,intercept_and_slope,True,0.04004612068109755,0.05334566185862831
StudyR,12,864,8,104,intercept_only,True,0.03985802142475605,0.05849614021316011
StudyR,12,864,8,104,intercept_and_slope,True,0.03841374585570507,0.05849614021316011
StudyR,12,864,8,105,intercept_only,True,0.04309305510353711,0.057752888588442554
StudyR,12,864,8,105,intercept_and_slope,True,0.04266234414208135,0.057752888588442554
StudyR,12,864,8,106,intercept_only,True,0.04293894184122417,0.05830471007018831
StudyR,12,864,8,106,intercept_and_slope,True,0.04569892846254224,0.05830471007018831
StudyR,12,864,8,107,intercept_only,True,0.0428972339550792,0.05413853530347
StudyR,12,864,8,107,intercept_and_slope,True,0.04372157955285557,0.05413853530347
StudyR,12,864,8,108,intercept_only,True,0.038382032143142994,0.05390948039858462
StudyR,12,864,8,108,intercept_and_slope,True,0.04007321988986249,0.05390948039858462
StudyR,12,864,8,109,intercept_only,True,0.048257576834040875,0.059194780586300726
StudyR,12,864,8,109,intercept_and_slope,True,0.04989654635608197,0.059194780586300726
StudyR,12,864,8,110,intercept_only,True,0.04778057376167195,0.06368424351138494
StudyR,12,864,8,110,intercept_and_slope,True,0.048527289488168784,0.06368424351138494
StudyR,12,864,8,111,intercept_only,True,0.046709546294415455,0.057234233856126374
StudyR,12,864,8,111,intercept_and_slope,True,0.047828464276208627,0.057234233856126374
StudyR,12,864,8,112,intercept_only,True,0.04570960814365131,0.06045128382472737
StudyR,12,864,8,112,intercept_and_slope,True,0.04858976582293257,0.06045128382472737
StudyR,12,864,8,113,intercept_only,True,0.04418498176330347,0.06103684886136207
StudyR,12,864,8,113,intercept_and_slope,True,0.04473296933811395,0.06103684886136207
StudyR,12,864,8,114,intercept_only,True,0.049521706423461355,0.06628554646575147
StudyR,12,864,8,114,intercept_and_slope,True,0.047945369656414556,0.06628554646575147
StudyR,12,864,8,115,intercept_only,True,0.03699692994391291,0.05266991153424336
StudyR,12,864,8,115,intercept_and_slope,True,0.03923696332972135,0.05266991153424336
StudyR,12,864,8,116,intercept_only,True,0.042194018026700614,0.05974492069509091
StudyR,12,864,8,116,intercept_and_slope,True,0.041414636823209186,0.05974492069509091
StudyR,12,864,8,117,intercept_only,True,0.04845696732548064,0.06827085628704324
StudyR,12,864,8,117,intercept_and_slope,True,0.04743962364112077,0.06827085628704324
StudyR,12,864,8,118,intercept_only,True,0.040455604543777855,0.05478779955701236
StudyR,12,864,8,118,intercept_and_slope,True,0.04271051181512056,0.05478779955701236
StudyR,12,864,8,119,intercept_only,True,0.0434914254908015,0.06428317867885852
StudyR,12,864,8,119,intercept_and_slope,True,0.04731159759547493,0.06428317867885852
StudyR,12,864,8,120,intercept_only,True,0.04115138214844493,0.061749267203424635
StudyR,12,864,8,120,intercept_and_slope,True,0.04147161968054915,0.061749267203424635
StudyR,12,864,8,121,intercept_only,True,0.03382736745312563,0.04929080946409249
StudyR,12,864,8,121,intercept_and_slope,True,0.038140859102482084,0.04929080946409249
StudyR,12,864,8,122,intercept_only,True,0.04573299842410061,0.06480477097085553
StudyR,12,864,8,122,intercept_and_slope,True,0.04614940232921229,0.06480477097085553
StudyR,12,864,8,123,intercept_only,True,0.03488549082982659,0.04618927899084578
StudyR,12,864,8,123,intercept_and_slope,True,0.038302149723644346,0.04618927899084578
StudyR,12,864,8,124,intercept_only,True,0.04478691443837147,0.061558403246097675
StudyR,12,864,8,124,intercept_and_slope,True,0.043240454093994456,0.061558403246097675
StudyR,12,864,8,125,intercept_only,True,0.04164956239968917,0.05092601589866544
StudyR,12,864,8,125,intercept_and_slope,True,0.04194170643650033,0.05092601589866544
StudyR,12,864,8,126,intercept_only,True,0.045071670095269634,0.06290177605375949
StudyR,12,864,8,126,intercept_and_slope,True,0.04301514483394418,0.06290177605375949
StudyR,12,864,8,127,intercept_only,True,0.043315185417945976,0.06163067919246971
StudyR,12,864,8,127,intercept_and_slope,True,0.04093176485746466,0.06163067919246971
StudyR,12,864,8,128,intercept_only,True,0.03790575752397933,0.05247913242554437
StudyR,12,864,8,128,intercept_and_slope,True,0.040338666730658564,0.05247913242554437
StudyR,12,864,8,129,intercept_only,True,0.04841564497968184,0.06764941428761201
StudyR,12,864,8,129,intercept_and_slope,True,0.04802688737892723,0.06764941428761201
StudyR,12,864,8,130,intercept_only,True,0.03950997565754451,0.05691138050482938
StudyR,12,864,8,130,intercept_and_slope,True,0.041856196840422216,0.05691138050482938
StudyR,12,864,8,131,intercept_only,True,0.04576935948186073,0.06870258753928113
StudyR,12,864,8,131,intercept_and_slope,True,0.04630120940417612,0.06870258753928113
StudyR,12,864,8,132,intercept_only,True,0.04150921390924743,0.0596014884359035
StudyR,12,864,8,132,intercept_and_slope,True,0.04273653197070138,0.0596014884359035
StudyR,12,864,8,133,intercept_only,True,0.039403698926602414,0.04581449721513167
StudyR,12,864,8,133,intercept_and_slope,True,0.03995977654031214,0.04581449721513167
StudyR,12,864,8,134,intercept_only,True,0.04432331515573423,0.06281186779060152
StudyR,12,864,8,134,intercept_and_slope,True,0.044093700629219454,0.06281186779060152
StudyR,12,864,8,135,intercept_only,True,0.04476014063106541,0.06538744510764766
StudyR,12,864,8,135,intercept_and_slope,True,0.044597343912589266,0.06538744510764766
StudyR,12,864,8,136,intercept_only,True,0.03794804972811271,0.05810262221398417
StudyR,12,864,8,136,intercept_and_slope,True,0.03873349237874018,0.05810262221398417
StudyR,12,864,8,137,intercept_only,True,0.04317994386069164,0.055103705195269234
StudyR,12,864,8,137,intercept_and_slope,True,0.04329176236090172,0.055103705195269234
StudyR,12,864,8,138,intercept_only,True,0.048177841162319573,0.057890637889495965
StudyR,12,864,8,138,intercept_and_slope,True,0.051600130333747496,0.057890637889495965
StudyR,12,864,8,139,intercept_only,True,0.046262852520765396,0.05745387258974187
StudyR,12,864,8,139,intercept_and_slope,True,0.0469691261471243,0.05745387258974187
StudyR,12,864,8,140,intercept_only,True,0.03890774471685897,0.049624621764653966
StudyR,12,864,8,140,intercept_and_slope,True,0.04222377809794541,0.049624621764653966
StudyR,12,864,8,141,intercept_only,True,0.04302894409153417,0.059788876989788436
StudyR,12,864,8,141,intercept_and_slope,True,0.042320890827643065,0.059788876989788436
StudyR,12,864,8,142,intercept_only,True,0.050310180406253416,0.0689578767683815
StudyR,12,864,8,142,intercept_and_slope,True,0.05051664327997575,0.0689578767683815
StudyR,12,864,8,143,intercept_only,True,0.0359008307391199,0.05027588799297589
StudyR,12,864,8,143,intercept_and_slope,True,0.038989303754540294,0.05027588799297589
StudyR,12,864,8,144,intercept_only,True,0.04735657241544165,0.06799752695177297
StudyR,12,864,8,144,intercept_and_slope,True,0.04532102953928542,0.06799752695177297
StudyR,12,864,8,145,intercept_only,True,0.04255261383536707,0.06353172765311038
StudyR,12,864,8,145,intercept_and_slope,True,0.043192015694411515,0.06353172765311038
StudyR,12,864,8,146,intercept_only,True,0.04881607799416665,0.06996555395218322
StudyR,12,864,8,146,intercept_and_slope,True,0.05442236398419699,0.06996555395218322
StudyR,12,864,8,147,intercept_only,True,0.04061286225140476,0.057961224587739946
StudyR,12,864,8,147,intercept_and_slope,True,0.0398657282540534,0.057961224587739946
StudyR,12,864,8,148,intercept_only,True,0.0508830547443401,0.0721395323246957
StudyR,12,864,8,148,intercept_and_slope,True,0.051822053564391346,0.0721395323246957
StudyR,12,864,8,149,intercept_only,True,0.039104654975664975,0.05140270748886503
StudyR,12,864,8,149,intercept_and_slope,True,0.04159798972772535,0.05140270748886503
StudyR,12,864,8,150,intercept_only,True,0.035038279718563534,0.05240834455954552
StudyR,12,864,8,150,intercept_and_slope,True,0.03938086953514121,0.05240834455954552
StudyR,12,864,8,151,intercept_only,True,0.046413245599833106,0.06564374579439602
StudyR,12,864,8,151,intercept_and_slope,True,0.047241160043428564,0.06564374579439602
StudyR,12,864,8,152,intercept_only,True,0.04039010517895908,0.059834631316851114
StudyR,12,864,8,152,intercept_and_slope,True,0.03941254661853022,0.059834631316851114
StudyR,12,864,8,153,intercept_only,True,0.04630402982418652,0.0658956838460402
StudyR,12,864,8,153,intercept_and_slope,True,0.04688283641017889,0.0658956838460402
StudyR,12,864,8,154,intercept_only,True,0.04172526458438064,0.05878887307259953
StudyR,12,864,8,154,intercept_and_slope,True,0.04449800122172664,0.05878887307259953
StudyR,12,864,8,155,intercept_only,True,0.04680710113286527,0.05740715538964833
StudyR,12,864,8,155,intercept_and_slope,True,0.048469795422112154,0.05740715538964833
StudyR,12,864,8,156,intercept_only,True,0.040359292455718364,0.05831514314886978
StudyR,12,864,8,156,intercept_and_slope,True,0.04071292389006261,0.05831514314886978
StudyR,12,864,8,157,intercept_only,True,0.04097730574130568,0.0568061988897246
StudyR,12,864,8,157,intercept_and_slope,True,0.041565985963046045,0.0568061988897246
StudyR,12,864,8,158,intercept_only,True,0.04155480529360006,0.05556493857967863
StudyR,12,864,8,158,intercept_and_slope,True,0.04195998127681967,0.05556493857967863
StudyR,12,864,8,159,intercept_only,True,0.03659761945833781,0.0446548855804175
StudyR,12,864,8,159,intercept_and_slope,True,0.03843331277343798,0.0446548855804175
